Name,Position,College,Round,Pick,Stat URL,Height,Weight,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,3 Cone Drill,Shuttle,conf_abbr,games,seasons,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_int,pass_rating,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_tdxpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,Year
Jaylen Watson,CB,Washington St.,7,243,https://www.sports-reference.com/cfb/players/jaylen-watson-2.html,74,197,4.51,18.0,,,,,Pac-12,15,2,34,10,44,2.0,0.0,2,11,0,5,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Luke Wattenberg,C,Washington,5,171,https://www.sports-reference.com/cfb/players/luke-wattenberg-1.html,76,299,5.2,,29.5,113.0,7.45,4.57,Pac-12,3,3,3,0,3,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Dohnovan West,C,Arizona St.,0,0,https://www.sports-reference.com/cfb/players/dohnovan-west-1.html,75,296,5.27,,28.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Rachaad White,RB,Arizona St.,3,91,https://www.sports-reference.com/cfb/players/rachaad-white-1.html,72,214,4.48,,38.0,125.0,,,Pac-12,15,2,,,,,,,,,,,,,,,,,,,,,51,607,11.9,2,224,1426,6.4,20,275,2033,7.4,22,,,,,,,,,,,,,,,,,,2022
ZaQuandre White,RB,South Carolina,0,0,https://www.sports-reference.com/cfb/players/zaquandre-white-1.html,72,206,,,,,,,ACC,32,3,,,,,,,,,,,,,,,,,,,,,21,198,9.4,3,104,642,6.2,2,125,840,6.7,5,,,,,,,,,,,,,,,,,,2022
Zamir White,RB,Georgia,4,122,https://www.sports-reference.com/cfb/players/zamir-white-1.html,72,214,4.4,,33.5,128.0,,,SEC,38,3,,,,,,,,,,,,,,,,,,,,,17,132,7.8,0,382,2043,5.3,25,399,2175,5.5,25,,,,,,,,,,,,,,,,,,2022
Damarion Williams,CB,Houston,4,141,https://www.sports-reference.com/cfb/players/damarion-williams-1.html,70,182,,17.0,34.5,118.0,,,American,34,3,128,35,163,10.5,0.0,3,36,1,20,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Devon Williams,WR,Oregon,0,0,https://www.sports-reference.com/cfb/players/devon-williams-2.html,77,210,4.65,,33.0,133.0,,,Pac-12,23,4,,,,,,,,,,,,,,,,,,,,,50,843,16.9,6,0,0,,0,50,843,16.9,6,,,,,,,,,,,,,,,,,,2022
Jameson Williams,WR,Alabama,1,12,https://www.sports-reference.com/cfb/players/jameson-williams-1.html,74,179,,,,,,,Big Ten,34,3,,,,,,,,,,,,,,,,,,,,,79,1572,19.9,15,3,23,7.7,0,82,1595,19.5,15,,,,,,,,,,,,,,,,,,2022
Kyren Williams,RB,Notre Dame,5,164,https://www.sports-reference.com/cfb/players/kyren-williams-1.html,69,194,4.65,,32.0,116.0,,,Ind,28,3,,,,,,,,,,,,,,,,,,,,,78,675,8.7,4,419,2153,5.1,27,497,2828,5.7,31,,,,,,,,,,,,,,,,,,2022
Sam Williams,EDGE,Mississippi,2,56,https://www.sports-reference.com/cfb/players/sam-williams-8.html,76,261,4.46,,32.5,123.0,,,SEC,35,3,76,58,134,32.5,22.5,1,4,0,1,1,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Malik Willis,QB,Liberty,3,86,https://www.sports-reference.com/cfb/players/malik-willis-1.html,73,219,,,,,,,SEC,35,4,,,,,,,,,,,,,,377,604,62.4,5117,47,18,153.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Garrett Wilson,WR,Ohio St.,1,10,https://www.sports-reference.com/cfb/players/garrett-wilson-2.html,72,183,4.38,,36.0,123.0,,4.36,Big Ten,33,3,,,,,,,,,,,,,,,,,,,,,143,2213,15.5,23,6,143,23.8,1,149,2356,15.8,24,,,,,,,,,,,,,,,,,,2022
Perrion Winfrey,DT,Oklahoma,4,108,https://www.sports-reference.com/cfb/players/perrion-winfrey-1.html,76,290,4.89,,,,,,Big 12,20,2,21,19,40,16.5,6.0,0,0,0,3,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jelani Woods,TE,Virginia,3,73,https://www.sports-reference.com/cfb/players/jelani-woods-1.html,79,259,4.61,24.0,,,,,Big 12,40,4,,,,,,,,,,,,,,,,,,,,,44,598,13.6,8,1,1,1.0,0,45,599,13.3,8,,,,,,,,,,,,,,,,,,2022
JT Woods,S,Baylor,3,79,https://www.sports-reference.com/cfb/players/jt-woods-1.html,74,195,4.36,,39.5,128.0,,,Big 12,46,4,113,44,157,8.0,2.0,9,201,1,5,4,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Mike Woods,WR,Oklahoma,6,202,https://www.sports-reference.com/cfb/players/mike-woods-3.html,73,204,4.55,,34.5,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Tariq Woolen,CB,Texas-San Antonio,5,153,https://www.sports-reference.com/cfb/players/tariq-woolen-1.html,76,205,4.26,,42.0,,,,CUSA,38,5,39,24,63,5.0,1.5,2,0,0,9,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Alex Wright,DE,Alabama-Birmingham,3,78,https://www.sports-reference.com/cfb/players/alex-wright-2.html,77,271,,15.0,,,,,CUSA,31,3,48,43,91,19.0,11.5,0,0,0,5,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Mykael Wright,CB,Oregon,0,0,https://www.sports-reference.com/cfb/players/mykael-wright-1.html,71,173,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Devonte Wyatt,DT,Georgia,1,28,https://www.sports-reference.com/cfb/players/devonte-wyatt-1.html,75,304,4.77,,29.0,111.0,,,SEC,42,4,49,64,113,12.0,5.0,0,0,0,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jalen Wydermyer,TE,Texas A&M,0,0,https://www.sports-reference.com/cfb/players/jalen-wydermyer-1.html,76,255,,,,,,,SEC,35,3,,,,,,,,,,,,,,,,,,,,,118,1468,12.4,16,0,0,,0,118,1468,12.4,16,,,,,,,,,,,,,,,,,,2022
Cade York,K,LSU,4,124,https://www.sports-reference.com/cfb/players/cade-york-1.html,73,206,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Bailey Zappe,QB,Western Kentucky,4,137,https://www.sports-reference.com/cfb/players/bailey-zappe-1.html,73,215,4.88,,30.0,109.0,7.19,4.4,CUSA,14,1,,,,,,,,,,,,,,475,687,69.1,5967,62,11,168.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
